data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6698729,466,MLI3298,3298,17 November 2019,2019,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,Civilians (Mali),Dogon Ethnic Group (Mali),7,27,Western Africa,Mali,Mopti,Koro,Koro,Bi,13.9236,-2.9125,2,Studio Tamani,Subnational,"On November 17 2019, suspected Katiba Macina (JNIM) militants attacked the village of Bug (coded as Bi at geoprecision 2), an unknown number of wounded civilians reported, believed to be members of the Dogon community.",0,1576855234,MLI
6699067,466,MLI3315,3315,16 November 2019,2019,1,Violence against civilians,Attack,Zamana Communal Militia (Mali),,4,Civilians (Mali),Labour Group (Mali),7,47,Western Africa,Mali,Sikasso,Yanfolila,Gouanan,Zamana,10.9333,-8.1167,2,Mali Actu,National,"On 16 November 2019, youths armed with rifles from the village of Zamana ambushed miners while they were working and seized twenty motorbikes, and other equipment, three miners were wounded and transported to the medical center in Yanfolila.",0,1576855235,MLI
6699448,466,MLI3291,3291,15 November 2019,2019,1,Violence against civilians,Attack,Military Forces of Mali (2013-),,1,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,17,Western Africa,Mali,Mopti,Douentza,Mondoro,Mondoro,14.6762,-1.9513,2,Jeunesse Tabital Pulaaku; FAMAMali,New media-National,"On November 15 2019, the Malian army entered a Fulani hamlet about 5km from Mondoro, the army claimed to have killed nine militants although Fulani civil society organizations denounced the events as extrajudicial executions of nine civilians mentioned with name and age.",9,1576855236,MLI
6700463,466,MLI3287,3287,13 November 2019,2019,1,Violence against civilians,Attack,Dozo Militia,,4,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Bankass,Ouonkoro,Pe,13.3971,-3.9481,1,Facebook; Reuters; Mali Actu,New media-National,"On November 13 2019, suspected Dozo militiamen attacked the Fulani village of Pe and killed at least twenty civilians.",20,1576855240,MLI
6701481,466,MLI3285,3285,12 November 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Mopti,Koro,Bondo,Dangatene,14.2333,-2.9725,1,Studio Tamani,Subnational,"On November 12 2019, unknown gunmen attacked the village of Dangatene and killed one civilian and seized livestock.",1,1576855243,MLI
6701976,466,MLI3284,3284,11 November 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Mopti,Koro,Madougou,Simerou,14.4431,-3.0868,2,Studio Tamani,Subnational,"On November 11 2019, unknown gunmen shot dead a civilian between Simerou and Madougou (coded as Simerou at geoprecision 2).",1,1576855245,MLI
6336335,466,MLI3281,3281,07 November 2019,2019,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara),,2,Civilians (Mali),Police Forces of Mali (2013-) Gendarmerie,7,27,Western Africa,Mali,Mopti,Douentza,Hombori,Hombori,15.279,-1.7004,2,Mali Actu; Twitter,New media-National,"On November 7, 2019, presumed JNIM and/or ISGS militants removed two off-duty gendarmes from a communal transport bus and took them to an unknown destination.",0,1573519206,MLI
6331355,466,MLI3273,3273,31 October 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Mopti,Koro,Yoro,Yoro,14.2793,-2.1354,1,Studio Tamani,Subnational,"On October 31, 2019, unidentified armed men attacked the village of Yoro, injuring 3 people.",0,1572909431,MLI
6331022,466,MLI3263,3263,29 October 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),Tuareg Ethnic Group (Mali),7,37,Western Africa,Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,1,Twitter; Studio Tamani; Whatsapp,New media-National,"On October 29, unknown gunmen shot dead three Tuareg men and seized two motorbikes a few kilometers from Menaka on the road toward Anderamboukane (coded as Menaka at geoprecision 2).",3,1572909430,MLI
6331023,466,MLI3266,3266,29 October 2019,2019,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Mali),Teachers (Mali); Students (Mali),7,27,Western Africa,Mali,Gao,Bourem,Bamba,Garbame,17.0072,-1.2179,1,Reelle Afrique; Studio Tamani,New media-National,"On October 29, suspected JNIM militants aboard motorbikes attacked the market in the village of Garbame, looking for leaders of the village self-defense. The attackers gun shot wounded a man severely who attempted to alert security forces. A school in the locality was also set ablaze.",0,1572909430,MLI
6331020,466,MLI3261,3261,27 October 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Mopti,Koro,Diougani,Aldouma,14.3845,-2.6432,2,aBamako; Koro Kibaru; Le Pays Dogon; Studio Tamani,New media-Subnational,"On October 27, suspected Fulani militiamen attacked marketgoers between the villages of Aldouma and Aranan (coded as Aldouma at geoprecision 2), four civilians were killed and a vehicle burned.",4,1572909430,MLI
6336705,466,MLI3280,3280,27 October 2019,2019,1,Violence against civilians,Abduction/forced disappearance,Fulani Ethnic Militia (Mali),,4,Civilians (Mali),Women (Mali),7,47,Western Africa,Mali,Mopti,Koro,Koro,Koro,14.0778,-3.0832,2,Studio Tamani,Subnational,"On October 27, 2019, suspected Fulani militiamen abducted eight people including four women on the axis Koro-Dioungani (coded as Koro at geoprecision 2).",0,1573519207,MLI
6215777,466,MLI3247,3247,25 October 2019,2019,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,Civilians (Mali),Teachers (Mali); Students (Mali),7,27,Western Africa,Mali,Mopti,Mopti,Korombana,Korientze,15.3943,-3.7818,1,Reelle Afrique; Bamada; Whatsapp; Essor; Twitter; AFP; RFI,New media-National,"On October 25, 2019, presumed Katiba Macina (JNIM) militants abducted at least five teachers, removed students from class, and set school material and documents ablaze on the street in the town of Korientze.",0,1572312903,MLI
6230477,466,MLI3240,3240,15 October 2019,2019,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Mali),Teachers (Mali),7,27,Western Africa,Mali,Tombouctou,Niafunke,Niafunke,Arabebe,16.0747,-3.8066,1,Studio Tamani; Mali Jet,National,"On October 15, 2019, suspected JNIM militants abducted a teacher in the village of Arabebe.",0,1572403609,MLI
6159508,466,MLI3239,3239,13 October 2019,2019,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,Civilians (Mali),Aid Workers (Mali),7,27,Western Africa,Mali,Mopti,Tenenkou,Diafarabe,Diafarabe,14.1409,-5.0169,2,Studio Tamani,Subnational,"On October 13, 2019, a group of aid workers were abducted by JNIM and Katiba Macina militants between Diafarabe and Tenenkou (coded as Diafarabe at geoprecision 2).",0,1571699181,MLI
6230475,466,MLI3230,3230,07 October 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),Government of Mali (2013-),7,37,Western Africa,Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,1,Studio Tamani; AMAP; Kibaru,National,"On October 7, unknown gunmen entered the residence of the prefect of Menaka, and gunshot wounded the prefect of Anderamboukane, the prefect of Inekar was also present at the compound but unharmed.",0,1572403609,MLI
6023592,466,MLI3227,3227,06 October 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Koro,Kassa,Sogou,14.7538,-3.0013,1,Koro Kibaru,New media,"On October 6, suspected Fulani militiamen simultaneously attacked the villages of Sogou and Berda in Kassa Commune, a Dogon man was killed and hundreds of heads of livestock seized. (One fatality coded in Sogou)",1,1571091346,MLI
6023593,466,MLI3226,3226,06 October 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Koro,Kassa,Berda,14.7361,-3.0449,1,Koro Kibaru,New media,"On October 6, suspected Fulani militiamen simultaneously attacked the villages of Sogou and Berda in Kassa Commune, a Dogon man was killed and hundreds of heads of livestock seized. (One fatality coded in Sogou)",0,1571091346,MLI
6017283,466,MLI3222,3222,05 October 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Doucoumbo,Kassa,14.7252,-3.0693,1,Le Pays Dogon,Subnational,"On October 5, suspected Fulani militiamen attacked the Dogon village of Kassa, and wounded one individual.",0,1570483478,MLI
6031486,466,MLI3221,3221,05 October 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dozo Militia,7,47,Western Africa,Mali,Mopti,Koro,Koro,Bih,13.9104,-2.9295,1,Le Pays Dogon; Whatsapp,New media-Subnational,"On October 5, presumed Fulani militiamen killed a resident in Bih, which created tensions between the armed group of the assailants and local Dozos, and the traffic hampered on the axis Koro and Yense (Burkina).",1,1571164380,MLI
6031485,466,MLI3218,3218,03 October 2019,2019,1,Violence against civilians,Abduction/forced disappearance,Dan Na Ambassagou,,4,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Douentza,Petaka,Petaka,15.02,-2.849,2,Jeunesse Tabital Pulaaku; Kisal,New media,"On October 3, presumed Dan Na Ambassagou militiamen intercepted several vehicles in the area of Petaka and removed eleven Fulani and took them to an unknown destination.",0,1571164380,MLI
6073231,466,MLI3220,3220,02 October 2019,2019,1,Violence against civilians,Attack,Dan Na Ambassagou,,4,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Douentza,Petaka,Petaka,15.02,-2.849,2,Jeunesse Tabital Pulaaku,New media,"On October 2, presumed Dan Na Ambassagou militiamen killed at least three Fulani civilians near Petaka.",3,1571164566,MLI
6017282,466,MLI3219,3219,30 September 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bankass,,Koroni,13.4608,-3.8685,2,Le Pays Dogon,Subnational,"On September 30, suspected Fulani militiamen shot dead two Dogon youths while they were returning to the village of Koroni, following a visit to Koumbri in neighboring Burkina Faso.",2,1570483478,MLI
6052977,466,MLI3223,3223,27 September 2019,2019,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Mali),,3,Civilians (Mali),Aid Workers (Mali),7,37,Western Africa,Mali,Mopti,Douentza,Hombori,Wally,15.2947,-1.5591,1,Aid Worker Security Database,Local partner-Other,"Three national INGO personnel, two staff and a driver, were kidnapped along with their vehicle. Unknown armed assailants riding motorcycles ambushed the INGO vehicle near Wally village, 20 km east of Hombori town, Douentza cercle. Further information is not available at this time.",0,1571164539,MLI
6031484,466,MLI3214,3214,23 September 2019,2019,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,Civilians (Mali),,7,27,Western Africa,Mali,Mopti,Douentza,Dangol Bore,Batouma,14.9961,-3.614,2,aBamako; Le Pays Dogon; Pinal (Mali); Kisal; Jeunesse Tabital Pulaaku,New media-Subnational,"On September 23, suspected Katiba Macina (JNIM) militants intercepted two vehicles in Batouma, and abducted a Douentza football team and a delegation of youth taking who took part in a meeting on social cohesion and peace, one individual was killed and others lightly wounded, the abductees were later released,",1,1571164380,MLI
6230472,466,MLI3213,3213,23 September 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),,4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Timiniri,Balaguina-Habe,13.9827,-4.0353,1,RFI; Le Pays Dogon,Subnational-International,"On September 23, Fulani militiamen from Balaguina-Foube attacked and torched the neighboring Dogon village Balaguina-Habe, no casualties reported.",0,1572403609,MLI
6013457,466,MLI3212,3212,22 September 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Mopti,Bankass,Sokoura,Ganida,13.4302,-3.5944,1,Studio Tamani,Subnational,"On September 22, unknown gunmen attacked the village of Ganida, and killed one individual, wounded two others, and seized livestock.",1,1569881473,MLI
6230470,466,MLI3204,3204,19 September 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),Arab Ethnic Group (Mali),7,37,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Jeune Afrique; RFI,Regional-International,"On September 19, two children aboard a vehicle were shot dead and their mother severely wounded by gunfire in Timbuktu, possibly on account of their physical appearance of belonging to Arab community. CMA accused the Malian army of the killings.",2,1572403609,MLI
5979403,466,MLI3203,3203,18 September 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),Songhai Ethnic Group (Mali),7,37,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,AMAP,National,"On September 18, individuals aboard a vehicle forced a checkpoint held by youths in the Abaradjou quarter of Timbuktu, they also opened fire and gunshot wounded two youths, the assailants escaped but their vehicle was set ablaze.",0,1569279142,MLI
5979354,466,MLI3202,3202,18 September 2019,2019,1,Violence against civilians,Attack,Songhai Ethnic Militia (Mali),Songhai Ethnic Militia (Mali),4,Civilians (Mali),Arab Ethnic Group (Mali),7,47,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,AMAP; Jeune Afrique; RFI,National-Regional,"On September 18, predominantly Songhai youth attacked homes and pillaged and ransacked shops belonging to the Arab community in Timbuktu, in reaction to abductions and robberies attributed to members of the Arab and Tuareg communities. [size=large]",0,1569279142,MLI
6031481,466,MLI3199,3199,17 September 2019,2019,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Mali),,3,Civilians (Mali),Aid Workers (Mali),7,37,Western Africa,Mali,Mopti,Douentza,Haire,Nokara,15.1763,-2.3959,2,Studio Tamani; Whatsapp,New media-Subnational,"On September 17, unknown gunmen abducted three NGO staffers in the area of Nokara, they were released the following day.",0,1571164380,MLI
5979612,466,MLI3201,3201,16 September 2019,2019,1,Violence against civilians,Attack,Dan Na Ambassagou,,4,Civilians (Mali),Fulani Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Bandiagara Commune,Bandiagara,14.3493,-3.6102,2,Malivox,National,"On September 16, suspected Dan Na Ambassagou attacked the Fulani hamlet of Kassa-Peulh (coded as Bandiagara at geoprecision 2), and killed two people and wounded others.",2,1569279142,MLI
6073223,466,MLI3200,3200,15 September 2019,2019,1,Violence against civilians,Attack,Dan Na Ambassagou,,4,Civilians (Mali),Fulani Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bankass,Dimbal Habe,Welingara,13.9806,-3.5872,1,Jeunesse Tabital Pulaaku,New media,"On September 15, suspected Dan Na Ambassagou militiamen attacked the Fulani village of Welingara, and partially torched the village.",0,1571164566,MLI
6031476,466,MLI3179,3179,09 September 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),,4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Bara Sara,Simeyekanda,14.18,-3.74,2,Jeunesse Tabital Pulaaku; Mali Actu,New media-National,"On September 9, suspected Fulani militiamen shot dead six members of the Dogon community and burned the vehicle they were travelling in between Simeyekanda and Parou (coded as Simeyekanda at geoprecision 2).",6,1571164380,MLI
6230460,466,MLI3163,3163,03 September 2019,2019,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Mali),,3,Civilians (Mali),Government of Mali (2013-),7,37,Western Africa,Mali,Tombouctou,Gourma-Rharous,Banikane,Banikane,16.9494,-1.7481,2,Studio Tamani; RFI,National-International,"On September 3, unknown gunmen robbed the mayor of Banikane, his driver, and two co-passengers, all were released except the mayor who was taken away along with the vehicle between Banikane and Tourchaouane (coded as Banikane at geoprecision 2).",0,1572403609,MLI
6031469,466,MLI3159,3159,02 September 2019,2019,1,Violence against civilians,Attack,Dan Na Ambassagou,,4,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Pignari Bana,Ouro-Fero,14.574,-3.8359,1,Twitter; Whatsapp; Facebook,New media,"On September 2, Dan Na Ambassagou attacked the village of Ouro-Fero, and killed one Fulani and severely wounded a Mossi.",1,1571164380,MLI
6230459,466,MLI3157,3157,02 September 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Mopti,Koro,Madougou,Madougou,14.3992,-3.0788,2,RFI; Le Pays Dogon; Studio Tamani,Subnational-International,"On September 2, unknown gunmen attacked a group of civilians near Madougou, one killed, one went missing, and two were wounded.",1,1572403609,MLI
5958641,466,MLI3160,3160,02 September 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Bandiagara Commune,Bandiagara,14.3493,-3.6102,2,Le Pays Dogon,Subnational,"On September 2, suspected Fulani militiamen attacked the village of Danyeri (coded as Bandiagara at geoprecision 2), two Dogon people killed, one severely wounded, and livestock seized.",2,1568053569,MLI
6073230,466,MLI3154,3154,01 September 2019,2019,1,Violence against civilians,Attack,Dan Na Ambassagou,,4,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Timniri,Balaguine,14.2535,-4.0133,2,Jeunesse Tabital Pulaaku,New media,"On September 1, suspected Dan Na Ambassagou militiamen killed two Fulani in the area of Balaguine.",2,1571164566,MLI
5958636,466,MLI3155,3155,01 September 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),Dogon Ethnic Group (Mali),7,37,Western Africa,Mali,Mopti,Douentza,Dianwely,Okoyeri,14.8269,-2.9152,1,Le Pays Dogon,Subnational,"On September 1, unknown gunmen attacked the village of Okoyeri, and killed one person, wounded another, and seized livestock.",1,1568053569,MLI
5958637,466,MLI3156,3156,01 September 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Koro,Koro,Koro,14.0778,-3.0832,2,Le Pays Dogon,Subnational,"On September 1, suspected Fulani militiamen opened fire on the Dogon village of Omon (coded as Koro at geoprecision 2).",0,1568053569,MLI
6073214,466,MLI3152,3152,30 August 2019,2019,1,Violence against civilians,Attack,Dan Na Ambassagou,,4,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Bankass,Bankass,Guiwagou-Fittob,13.9568,-3.5336,1,Jeunesse Tabital Pulaaku,New media,"On August 30, suspected Dan Na Ambassagou militiamen attacked the Fulani village of Guiwagou(-Fittob), and killed four people and wounded three others.",4,1571164565,MLI
6073226,466,MLI3153,3153,30 August 2019,2019,1,Violence against civilians,Attack,Dan Na Ambassagou,,4,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Bankass,Bankass,Soula-Ouro,13.9551,-3.591,1,Jeunesse Tabital Pulaaku,New media,"On August 30, suspected Dan Na Ambassagou militiamen attacked the Fulani village of Soula(-Ouro), no casualties reported.",0,1571164566,MLI
5727417,466,MLI3148,3148,28 August 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Koro,Bamba,Bandiougou,14.6224,-3.0971,2,Le Pays Dogon,Subnational,"On August 28, suspected Fulani militiamen killed a Dogon civilian and wounded another in the village of Dianweli (near Bandiougou).",1,1567450156,MLI
6311243,466,MLI3142,3142,26 August 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),Labour Group (Mali),7,37,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Studio Tamani,National,"On August 26, unknown gunmen shot dead a member of the civil protection and seized his vehicle in the Hamabangou area of Timbuktu.",1,1572403781,MLI
6311204,466,MLI3141,3141,25 August 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Gao,Gao,Soni Ali Ber,Seyna,16.35,-0.0195,1,Studio Tamani,National,"August 25, a man was abducted by unknown gunmen, his body was discovered 3 days later in the village of Seyna.",1,1572403781,MLI
5726250,466,MLI3129,3129,24 August 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Doucoumbou,Bodio,14.2482,-3.6883,1,Le Pays Dogon,Subnational,"On August 24, suspected Fulani militiamen attacked the Dogon village of Bodio, no casualties reported.",0,1567450154,MLI
6070023,466,MLI3127,3127,23 August 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Gao,Gao,Gao,Lobou,16.2867,-0.0992,2,Facebook,New media,"On August 23, unknown gunmen attacked a vehicle between Lobou and Wabaria (coded as Lobou at geoprecision 2), the driver was severely wounded and a pregnant woman gave birth during the incident but the infant did not survive.",1,1571164561,MLI
5959082,466,MLI3125,3125,22 August 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Koro,Dougoutene 1,Tagari-Dogon,13.86,-3.24,1,Le Pays Dogon; Studio Tamani,Subnational,"On August 22, suspected Fulani militiamen attacked the Dogon village of Tagari-Dogon, and killed two people and seized hundreds of heads of livestock.",2,1568053753,MLI
5726244,466,MLI3123,3123,21 August 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Koro,Bamba,Bandiougou,14.6224,-3.0971,2,Le Pays Dogon,Subnational,"On August 21, suspected Fulani militiamen attacked the hamlet of Diamweli (near Bandiougou), and killed one Dogon civilian and wounded another.",1,1567450154,MLI
6311195,466,MLI3118,3118,20 August 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Studio Tamani,National,"On August 20, unknown gunmen attacked a home in the Chateau area of Gao harbouring residents from N'Tillit, one man was wounded and the assailants escaped.",0,1572403781,MLI
6127737,466,MLI3119,3119,20 August 2019,2019,1,Violence against civilians,Abduction/forced disappearance,Islamic State (Greater Sahara),,2,Civilians (Mali),Tuareg Ethnic Group (Mali),7,27,Western Africa,Mali,Tombouctou,Gourma-Rharous,Ouinerden,Adiora,16.0872,-1.2639,1,Twitter,New media,"On August 20, suspected ISGS militants abducted a Tuareg tribal chief in Adiora.",0,1571164643,MLI
6127800,466,MLI3115,3115,18 August 2019,2019,1,Violence against civilians,Attack,Islamic State (Greater Sahara),,2,Civilians (Mali),Tuareg Ethnic Group (Mali),7,27,Western Africa,Mali,Tombouctou,Gourma-Rharous,Ouinerden,Adiora,16.0872,-1.2639,2,Twitter,New media,"On August 18, suspected ISGS militants attacked a Tuareg Imghad camp in Tinarab (near Adiora), and killed one individual and burned three motorbikes.",1,1571164643,MLI
6311281,466,MLI3112,3112,17 August 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),Health Workers (Mali); Labour Group (Mali),7,37,Western Africa,Mali,Koulikoro,Nara,Dilly,Dilly,14.9995,-7.6689,1,Studio Tamani,National,"On August 17, unknown gunmen attacked a gas station and a health centre in the village of Dilly, an ambulance driver was wounded when the assailants attempted to seize an ambulance.",0,1572403781,MLI
6031461,466,MLI3109,3109,16 August 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Koro,Diankabou,Anakila,14.5733,-3.0653,1,Koro Kibaru; Mali Jet; Jeunesse Tabital Pulaaku; Le Pays Dogon; Kisal,New media-Subnational,"On August 16, suspected Fulani militiamen killed four Dogon pastoralists and seized a heard of livestock in Anakila.",4,1571164380,MLI
6031460,466,MLI3105,3105,12 August 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Doucoumbou,Doundioulou,14.292,-3.7057,1,Mali Jet; Maliweb; Le Pays Dogon; Mali Actu; Reelle Afrique; Koro Kibaru,New media-Subnational,"On August 11 and 12th, suspected Fulani militiamen attacked the Dogon village of Doundioulou, burned houses and granaries, and seized livestock, two villagers went missing following the attack.",0,1571164380,MLI
6031459,466,MLI3103,3103,11 August 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Doucoumbou,Doundioulou,14.292,-3.7057,1,Reelle Afrique; Maliweb; Mali Actu; Mali Jet; Koro Kibaru; Le Pays Dogon,New media-Subnational,"On August 11 and 12th, suspected Fulani militiamen attacked the Dogon village of Doundioulou, burned houses and granaries, and seized livestock, two villagers went missing following the attack.",0,1571164380,MLI
5726224,466,MLI3102,3102,09 August 2019,2019,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali); Women (Mali),7,47,Western Africa,Mali,Mopti,Bankass,Diallassagou,Dokono,13.6131,-3.5174,1,Le Pays Dogon,Subnational,"On August 9, suspected Fulani militiamen attacked the Dogon hamlet of Dokono and killed two women and wounded two men and seized a herd of livestock.",2,1567450154,MLI
6031457,466,MLI3100,3100,09 August 2019,2019,1,Violence against civilians,Attack,Dan Na Ambassagou,,4,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Bandiagara Commune,Bandiagara,14.3493,-3.6102,1,Le Pays Dogon; Pinal (Mali); Koro Kibaru; Kibaru,New media-Subnational,"On August 9, suspected Dan Na Ambassagou militiamen attacked the Fulani village chief of Ouro-Gondo in Bandiagara and killed 1 person.",1,1571164380,MLI
